ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response,New_Weather_Condition,New_Road_Condition,New_Driver_Age_Group
166776,South Carolina,28/2/2024 12:30,Saturday,6:02:55,Foggy,Snowy,1,Rural,Roundabout,Rear-end collision,Pedestrian,Teenager,5,2,35,2.843580942,1.934773757,391.9054082,9.381120626,0.883836503,46,16.33618652,1,1,1
166777,Idaho,30/1/2024 14:25,Sunday,10:03:55,Snowy,Icy,0,Rural,T-Junction,Rear-end collision,Car,Teenager,5,0,69,6.442620165,8.683575649,382.6696931,4.515363558,0.758580929,27,21.26715311,1,1,1
166778,Hawaii,1/1/2024 15:35,Monday,16:21:33,Sunny,Snowy,0,Urban,T-Junction,Head-on collision,Motorcycle,Adult,1,3,60,9.709424727,3.217397326,306.1794159,3.554083198,0.828694311,54,29.0492074,0,1,0
166779,Utah,29/1/2024 17:08,Friday,19:24:12,Stormy,Muddy,1,Rural,Intersection,Rear-end collision,Motorcycle,Senior,1,0,66,9.507289108,2.996588064,125.9411619,6.233334271,0.726212424,69,16.07933446,1,1,0
166780,Wisconsin,7/1/2024 19:25,Tuesday,11:46:39,Stormy,Muddy,1,Freeway,Roundabout,Pedestrian involved,Bicycle,Teenager,2,3,69,3.13745746,3.549710489,437.3097177,3.474457836,0.740531466,4,9.25816403,1,1,1
166781,Virginia,16/1/2024 20:32,Monday,0:49:30,Foggy,Muddy,0,Street,Intersection,Run-off-road,Car,Young Adult,1,1,34,2.65785765,4.70778253,482.4315906,8.088537161,0.427396214,57,27.72567773,1,1,1
166782,Missouri,17/1/2024 18:22,Wednesday,19:00:16,Foggy,Icy,0,Rural,Crossroads,Side collision,Motorcycle,Senior,2,0,54,2.499501812,7.819291151,819.5759199,8.906024602,0.269218148,4,28.24193288,1,1,0
166783,Massachusetts,2/1/2024 8:02,Thursday,21:13:26,Rainy,Snowy,1,Urban,Roundabout,Cyclist involved,Truck,Adult,4,0,56,7.634362356,5.848434004,421.8355777,4.007757982,0.220725917,59,7.11783845,1,1,0
166784,Pennsylvania,7/1/2024 5:15,Thursday,7:11:43,Sunny,Icy,1,Freeway,T-Junction,Cyclist involved,Motorcycle,Young Adult,4,2,55,0.661521783,6.461166695,542.3253302,NA,0.607198628,54,29.58403095,0,1,1
166785,Indiana,27/2/2024 4:12,Tuesday,2:12:10,Rainy,Muddy,1,Street,Crossroads,Cyclist involved,Bicycle,Adult,3,1,48,7.187264482,3.980562524,116.6086749,6.689583726,0.957457464,23,25.34115095,1,1,0
166786,Colorado,12/2/2024 19:58,Monday,11:08:51,Snowy,Icy,1,Urban,Intersection,Run-off-road,Motorcycle,Young Adult,3,1,69,0.665111064,8.162097953,317.0394936,7.577006271,0.383222964,56,21.42329765,1,1,1
166787,Texas,24/2/2024 11:23,Tuesday,19:40:50,Foggy,Icy,1,Freeway,Underpass,Run-off-road,Motorcycle,Adult,5,2,53,2.975259509,1.229368599,673.293477,3.376480607,0.696765376,4,15.73921633,1,1,0
166788,South Carolina,6/1/2024 5:21,Wednesday,16:30:34,Stormy,Dry,1,Rural,Roundabout,Head-on collision,Motorcycle,Teenager,2,1,50,6.741790974,5.084843372,955.0674459,3.958097389,0.136929519,98,15.66509032,1,0,1
166789,New Hampshire,19/1/2024 9:06,Thursday,4:08:07,Snowy,Snowy,0,Freeway,Roundabout,Rollover,Car,Adult,4,3,50,2.479783211,8.846313152,366.5708619,9.784389993,0.859992438,90,17.7715757,1,1,0
166790,California,3/2/2024 7:18,Tuesday,1:56:00,Stormy,Wet,0,Urban,Underpass,Rollover,Motorcycle,Young Adult,5,3,53,5.528000328,0.114152125,325.0773831,5.004048847,0.787629682,64,17.7715757,1,1,1
166791,Mississippi,4/1/2024 21:06,Friday,11:59:00,Stormy,Wet,1,Rural,NA,Pedestrian involved,Truck,Adult,1,0,36,8.598951315,9.637013115,465.1891307,3.746922292,0.67732246,53,17.7715757,1,1,0
166792,Utah,10/1/2024 22:42,Wednesday,2:21:07,Stormy,Wet,0,Street,Underpass,Run-off-road,Bicycle,Adult,2,3,37,7.180442419,4.96561188,739.5022434,5.034297296,0.160492728,100,15.23949624,1,1,0
166793,Florida,20/2/2024 7:42,Sunday,22:50:57,Foggy,Wet,0,Highway,NA,Head-on collision,Car,Young Adult,5,3,30,3.608064155,5.129895156,580.122475,3.040046295,0.310815414,11,29.38012767,1,1,1
166794,North Carolina,3/2/2024 16:36,Monday,6:01:49,Foggy,Muddy,0,Street,Underpass,Rear-end collision,Pedestrian,Senior,2,2,38,2.130573011,5.164915072,480.5834989,8.006223752,0.916464508,9,10.38302453,1,1,0
166795,West Virginia,12/2/2024 1:11,Monday,12:49:28,Rainy,Muddy,1,Rural,Underpass,Rear-end collision,Bicycle,Young Adult,4,3,44,0.357039599,1.020107318,959.7084554,5.516463158,0.22014096,91,22.21726753,1,1,1
166796,Delaware,25/2/2024 8:21,Wednesday,5:33:19,Sunny,Snowy,0,Street,Crossroads,Pedestrian involved,Car,Senior,3,2,46,6.480115681,9.938345126,680.5016783,3.633435356,0.282081703,93,7.840636404,0,1,0
166797,Maine,6/1/2024 10:41,Thursday,18:50:32,Snowy,Dry,0,Street,Overpass,Run-off-road,Bicycle,Young Adult,5,0,48,4.423562663,2.45195022,880.3385603,8.295522487,0.339738223,100,10.06705987,1,0,1
166798,Minnesota,24/1/2024 6:25,Wednesday,16:02:20,Snowy,Dry,0,Rural,Overpass,Cyclist involved,Car,Young Adult,2,1,50,7.542433148,5.802670083,404.8583875,8.867470768,0.41365896,49,13.73217261,1,0,1
166799,Arizona,24/1/2024 15:19,Tuesday,18:14:42,Snowy,Snowy,1,Urban,Overpass,Cyclist involved,Motorcycle,Teenager,2,2,51,7.551530584,1.066861518,398.1036243,NA,0.413203799,49,29.12055067,1,1,1
166800,Vermont,10/1/2024 17:44,Saturday,17:07:54,Foggy,Muddy,1,Rural,Intersection,Cyclist involved,Motorcycle,Adult,2,1,49,1.009124379,2.423158291,840.6681087,5.987515166,0.18338843,49,24.45128593,1,1,0
166801,California,12/1/2024 0:03,Sunday,7:49:01,Snowy,Snowy,1,Highway,Overpass,Cyclist involved,Bicycle,Senior,1,3,30,6.366108759,9.089648964,446.0386031,9.456224772,0.949651787,14,25.00125894,1,1,0
166802,Utah,8/2/2024 23:39,Saturday,23:13:31,Snowy,Snowy,1,Rural,Roundabout,Rollover,Truck,Adult,4,3,46,9.616076932,2.009117227,751.9594243,8.885677404,0.444854447,96,13.11062063,1,1,0
166803,Alaska,17/2/2024 7:46,Sunday,7:56:29,Stormy,Dry,0,Rural,Overpass,Cyclist involved,Car,Young Adult,4,0,60,8.027251664,1.107866842,125.147569,6.062715303,0.960375611,79,21.96314413,1,0,1
166804,Pennsylvania,24/2/2024 0:41,Friday,9:55:59,Snowy,Muddy,0,Rural,Underpass,Run-off-road,Bicycle,Teenager,5,0,61,0.723114367,1.80866678,491.9455649,6.559739365,0.405035407,53,15.62256111,1,1,1
166805,North Dakota,7/1/2024 23:58,Saturday,22:50:13,Sunny,Wet,1,Freeway,Crossroads,Side collision,Motorcycle,Teenager,1,0,47,7.275596391,5.286448717,948.3860421,4.893250326,0.322947486,79,8.905183209,0,1,1
166806,Wyoming,3/1/2024 13:16,Sunday,6:13:08,Snowy,Muddy,1,Highway,Roundabout,Run-off-road,Bicycle,Teenager,1,3,61,2.326449651,4.107049685,308.5547106,9.045223733,0.628726524,9,25.42593653,1,1,1
166807,New Mexico,18/2/2024 2:47,Tuesday,20:31:12,Snowy,Wet,0,Highway,NA,Side collision,Car,Teenager,5,3,59,4.072946964,5.205264531,181.3724561,7.858707497,0.107772928,50,15.51581761,1,1,1
166808,Delaware,19/1/2024 9:12,Wednesday,5:09:31,Foggy,Muddy,0,Freeway,Overpass,Head-on collision,Motorcycle,Senior,5,3,58,8.000308397,7.434811457,362.2118001,NA,0.994272979,49,10.10098834,1,1,0
166809,Illinois,24/2/2024 17:18,Friday,21:37:22,Snowy,Icy,0,Rural,NA,Run-off-road,Motorcycle,Adult,3,1,35,4.750368661,6.9386919,474.1586565,5.895875885,0.710084366,25,29.56505296,1,1,0
166810,Wyoming,14/2/2024 19:30,Saturday,7:09:33,Snowy,Snowy,0,Street,Underpass,Rollover,Car,Young Adult,2,3,61,5.097242432,4.561453942,557.7337262,7.052608283,0.587294837,4,25.67061678,1,1,1
166811,California,2/2/2024 10:36,Tuesday,17:13:33,Snowy,Muddy,0,Highway,Crossroads,Rollover,Motorcycle,Adult,1,0,43,7.79200291,9.865844672,361.542979,3.262582999,0.661843172,28,13.41208948,1,1,0
166812,Kentucky,2/2/2024 17:12,Monday,14:06:10,Snowy,Icy,1,Freeway,Intersection,Pedestrian involved,Truck,Senior,3,2,48,8.334240171,8.480918715,407.244657,3.976145026,0.255336446,21,13.76513643,1,1,0
166813,Arkansas,24/1/2024 18:25,Monday,8:24:39,Sunny,Muddy,0,Freeway,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3,2,47,9.461035384,7.467781839,723.6862828,3.669680048,0.511031988,29,18.54729911,0,1,1
166814,Mississippi,1/2/2024 0:07,Friday,22:05:02,Stormy,Muddy,1,Urban,Overpass,Rollover,Car,Senior,2,0,50,9.692716199,4.33403074,783.2840013,6.513293132,0.297455993,22,28.38409978,1,1,0
166815,Nebraska,5/1/2024 1:53,Saturday,7:47:15,Rainy,Muddy,1,Urban,Underpass,Rollover,Truck,Adult,1,0,50,2.098866817,8.724182709,932.4779314,NA,0.706337203,14,9.393944769,1,1,0
166816,Montana,18/1/2024 13:27,Saturday,2:49:07,Rainy,Muddy,0,Urban,T-Junction,Pedestrian involved,Motorcycle,Young Adult,2,3,67,4.985971007,9.598060503,684.2532551,4.050592607,0.688274509,33,5.330536702,1,1,1
166817,Massachusetts,14/2/2024 3:52,Monday,8:10:44,Rainy,Dry,1,Highway,Crossroads,Rear-end collision,Bicycle,Teenager,1,1,50,9.965326597,1.258800388,431.0233516,4.364476653,0.557399186,37,21.96632326,1,0,1
166818,Arkansas,17/1/2024 16:33,Thursday,2:46:09,Rainy,Wet,0,Rural,Roundabout,Run-off-road,Bicycle,Teenager,4,1,31,2.300951503,4.044933768,484.8643641,9.059502612,0.640849122,88,6.666457836,1,1,1
166819,New Mexico,22/2/2024 5:02,Monday,23:17:18,Snowy,Snowy,0,Street,NA,Side collision,Pedestrian,Adult,4,3,47,2.757840325,9.584119856,421.3313747,8.53049661,0.589379621,53,17.72185495,1,1,0
166820,North Carolina,13/1/2024 9:07,Saturday,6:31:17,Snowy,Wet,1,Urban,Crossroads,Rear-end collision,Motorcycle,Young Adult,4,1,41,9.213570049,0.388739428,957.0799013,4.698951663,0.239382326,49,17.7715757,1,1,1
166821,West Virginia,17/2/2024 10:25,Monday,7:53:47,Sunny,Muddy,0,Highway,Underpass,Head-on collision,Car,Teenager,3,2,50,9.324412409,0.215256769,397.3216893,9.428710576,0.835625058,100,10.65765525,0,1,1
166822,North Dakota,15/1/2024 7:36,Saturday,3:36:16,Sunny,Dry,1,Street,Overpass,Pedestrian involved,Car,Teenager,2,3,70,4.296523712,1.2395591,148.8328473,7.382836035,0.409542218,7,11.21161028,0,0,1
166823,Kansas,17/1/2024 19:59,Saturday,12:20:26,Rainy,Muddy,1,Urban,T-Junction,Head-on collision,Bicycle,Adult,3,2,63,7.321469746,9.66113662,498.4549547,5.940498809,0.631712551,10,17.022108,1,1,0
166824,Virginia,2/1/2024 1:49,Monday,16:17:35,Sunny,Snowy,1,Street,Intersection,Run-off-road,Car,Senior,4,3,41,5.710198662,7.499710036,939.7785858,6.340029166,0.294799604,93,7.732035105,0,1,0
166825,Arkansas,21/1/2024 14:41,Saturday,21:34:58,Snowy,Snowy,0,Rural,Overpass,Run-off-road,Car,Adult,5,0,50,0.946859948,4.629938294,932.1537362,3.387766793,0.124982669,52,17.7715757,1,1,0
166826,Alaska,4/1/2024 22:58,Tuesday,23:01:57,Foggy,Dry,1,Urban,Crossroads,Side collision,Motorcycle,Senior,4,1,53,8.718702283,0.31219328,131.6823745,6.256411075,0.865547174,65,21.36110154,1,0,0
166827,Vermont,5/2/2024 11:44,Saturday,21:22:55,Stormy,Icy,1,Freeway,Crossroads,Rollover,Truck,Adult,5,0,50,9.244880727,4.209904635,251.167875,3.357858919,0.533076871,40,8.71949287,1,1,0
166828,Vermont,18/1/2024 20:53,Thursday,4:09:29,Rainy,Icy,0,Freeway,T-Junction,Rollover,Car,Adult,5,1,56,9.427880233,3.812811342,296.9724038,3.360913671,0.397665228,55,17.7715757,1,1,0
166829,Arizona,6/1/2024 10:39,Friday,5:34:51,Rainy,Wet,0,Street,NA,Head-on collision,Bicycle,Young Adult,5,1,59,5.063699134,8.994349917,496.3452593,NA,0.225382295,2,14.72734552,1,1,1
166830,Utah,15/1/2024 4:58,Monday,18:32:52,Sunny,Icy,1,Street,Intersection,Rear-end collision,Car,Adult,4,1,49,2.443790157,1.823925358,681.525343,7.99714086,0.971438989,92,19.19051795,0,1,0
166831,Arizona,3/1/2024 14:32,Sunday,18:18:40,Stormy,Dry,0,Urban,Overpass,Rollover,Truck,Adult,1,2,54,7.54027815,4.893586168,931.4248263,8.338687289,0.101244421,82,13.43513458,1,0,0
166832,Mississippi,25/2/2024 16:25,Saturday,8:18:14,Snowy,Icy,1,Highway,NA,Rollover,Car,Senior,2,0,46,8.688608494,2.622215311,104.9062848,7.730121715,0.982736798,49,26.79087779,1,1,0
166833,Arizona,22/2/2024 14:26,Tuesday,23:21:03,Rainy,Wet,0,Rural,Intersection,Rear-end collision,Truck,Adult,4,1,41,5.645971101,7.83934247,566.6100709,9.451156857,0.366368459,23,17.7715757,1,1,0
166834,South Carolina,28/1/2024 22:36,Sunday,5:00:28,Sunny,Muddy,0,Highway,T-Junction,Side collision,Truck,Senior,3,1,49,1.370863118,4.005553681,664.7984202,4.911809555,0.177046977,28,29.04630462,0,1,0
166835,Nebraska,12/1/2024 13:35,Tuesday,0:15:57,Snowy,Muddy,1,Freeway,T-Junction,Pedestrian involved,Motorcycle,Young Adult,1,3,45,5.915251244,7.329933055,286.1127728,3.208269697,0.461940424,18,21.46693175,1,1,1
166836,Colorado,15/1/2024 19:20,Thursday,17:29:33,Snowy,Dry,1,Freeway,Roundabout,Pedestrian involved,Car,Adult,5,0,50,7.684978719,5.984055261,606.4547084,8.220247147,0.685363128,62,17.7715757,1,0,0
166837,Minnesota,15/2/2024 20:44,Monday,16:03:02,Rainy,Snowy,1,Street,Crossroads,Head-on collision,Pedestrian,Senior,5,3,33,9.511426317,3.834983261,459.9313813,7.093322311,0.706368071,61,17.7715757,1,1,0
166838,West Virginia,3/2/2024 7:36,Saturday,6:49:01,Snowy,Icy,1,Rural,Intersection,Run-off-road,Pedestrian,Teenager,3,3,69,2.15976871,9.768348677,260.7717933,7.935574458,0.499494125,49,13.6343865,1,1,1
166839,North Dakota,25/2/2024 11:41,Tuesday,0:28:36,Snowy,Dry,0,Street,Intersection,Pedestrian involved,Motorcycle,Adult,3,3,55,1.070649183,6.497431226,843.6029981,7.90856734,0.570188178,100,7.759400646,1,0,0
166840,South Dakota,10/2/2024 16:02,Wednesday,5:54:52,Stormy,Dry,1,Freeway,Crossroads,Cyclist involved,Car,Adult,5,1,46,4.700474842,5.601627649,632.0948186,5.398771932,0.921900425,72,26.78120204,1,0,0
166841,Colorado,3/2/2024 14:26,Tuesday,15:57:54,Sunny,Wet,1,Highway,Intersection,Run-off-road,Pedestrian,Teenager,4,1,52,4.3418351,0.603905521,461.1376043,9.622295196,0.191721657,45,8.011411888,0,1,1
166842,Utah,7/2/2024 8:35,Wednesday,16:49:21,Foggy,Snowy,0,Urban,Crossroads,Cyclist involved,Bicycle,Adult,3,1,50,1.435949982,8.765971431,776.9223698,7.006320244,0.800136934,55,14.91658709,1,1,0
166843,Idaho,23/2/2024 1:42,Sunday,15:01:43,Snowy,Wet,0,Freeway,Overpass,Cyclist involved,Motorcycle,Senior,2,3,49,9.621105684,6.788713276,451.0780876,8.631515018,0.610777089,49,22.58633003,1,1,0
166844,South Dakota,29/1/2024 12:52,Friday,9:03:03,Rainy,Wet,0,Urban,Crossroads,Side collision,Pedestrian,Teenager,4,2,58,3.170015417,4.291007002,997.66975,9.451597979,0.49261595,22,12.1102655,1,1,1
166845,Tennessee,11/1/2024 15:17,Saturday,15:55:17,Sunny,Icy,0,Urban,NA,Pedestrian involved,Pedestrian,Senior,3,1,43,0.906521391,8.797127878,468.877924,4.356815924,0.976366528,9,24.05971892,0,1,0
166846,Pennsylvania,22/1/2024 0:23,Tuesday,22:30:58,Stormy,Wet,1,Street,Underpass,Cyclist involved,Pedestrian,Senior,1,0,64,7.896786636,0.319449921,589.3839936,5.802242562,0.968854157,4,10.03428602,1,1,0
166847,Oregon,16/1/2024 10:10,Wednesday,18:30:04,Sunny,Dry,0,Highway,T-Junction,Head-on collision,Pedestrian,Senior,2,3,55,8.335882186,7.265030062,771.7002149,7.549578033,0.57600156,40,18.82873484,0,0,0
166848,Indiana,7/2/2024 9:12,Sunday,0:42:38,Stormy,Icy,0,Urban,Overpass,Pedestrian involved,Pedestrian,Adult,5,3,50,0.971461367,9.208457349,579.1668726,7.273501792,0.221837832,41,6.507811213,1,1,0
166849,Arizona,27/1/2024 18:24,Friday,21:27:13,Sunny,Dry,1,Urban,T-Junction,Side collision,Motorcycle,Young Adult,5,1,63,6.091994455,9.891014949,351.9680498,NA,0.260504525,63,20.28868698,0,0,1
166850,Missouri,15/1/2024 8:04,Thursday,17:37:43,Rainy,Muddy,0,Freeway,Underpass,Side collision,Bicycle,Teenager,1,2,67,9.622312492,3.967226772,365.3101368,4.904635047,0.983629936,90,5.063979006,1,1,1
166851,Alaska,18/2/2024 17:43,Wednesday,17:46:24,Stormy,Wet,0,Highway,Underpass,Rear-end collision,Car,Senior,1,3,39,3.204280602,3.446851949,233.1638902,4.895903442,0.798277306,49,23.06475725,1,1,0
166852,Michigan,1/1/2024 22:04,Sunday,3:47:16,Rainy,Wet,0,Freeway,Crossroads,Head-on collision,Pedestrian,Young Adult,4,1,45,5.433537731,3.724582014,841.6211024,5.868371454,0.493968348,72,16.8924337,1,1,1
166853,Idaho,6/1/2024 21:28,Saturday,8:31:05,Rainy,Wet,1,Freeway,Intersection,Rear-end collision,Motorcycle,Teenager,1,1,32,9.347619067,5.39349004,450.8280559,5.31560094,0.763194583,7,14.77129433,1,1,1
166854,Indiana,1/1/2024 19:13,Thursday,15:12:28,Rainy,Wet,0,Street,Roundabout,Pedestrian involved,Pedestrian,Adult,1,3,44,6.622947112,1.854398721,580.3645563,6.675405266,0.761247344,4,14.43611857,1,1,0
166855,Wyoming,8/2/2024 6:35,Saturday,7:11:55,Snowy,Muddy,1,Urban,Intersection,Pedestrian involved,Pedestrian,Senior,4,2,62,4.104547921,3.061576368,927.6082416,9.278957193,0.809822371,10,7.563965267,1,1,0
166856,Indiana,22/1/2024 6:16,Saturday,17:24:12,Sunny,Dry,1,Street,Roundabout,Cyclist involved,Car,Teenager,2,3,70,4.274177008,9.107883281,935.610923,4.433875262,0.807680831,52,23.07762858,0,0,1
166857,Colorado,8/2/2024 17:27,Thursday,10:08:19,Stormy,Wet,0,Freeway,Roundabout,Pedestrian involved,Motorcycle,Adult,5,1,49,0.985031274,5.409805266,871.2727465,NA,0.218053037,77,5.514098804,1,1,0
166858,Pennsylvania,12/2/2024 6:55,Monday,6:01:39,Stormy,Snowy,0,Freeway,Underpass,Pedestrian involved,Bicycle,Senior,3,1,69,0.406187802,3.13019944,145.3064315,7.578290336,0.922500385,85,17.7715757,1,1,0
166859,Nebraska,3/2/2024 22:05,Saturday,10:42:23,Foggy,Dry,1,Rural,Overpass,Head-on collision,Motorcycle,Adult,3,3,50,8.322728242,9.196089273,901.9335409,4.773942635,0.962775342,49,25.45183516,1,0,0
166860,Iowa,25/2/2024 21:12,Tuesday,22:10:19,Stormy,Icy,0,Street,T-Junction,Cyclist involved,Pedestrian,Teenager,1,0,48,1.659223275,0.146449547,868.8906481,5.143567191,0.719682165,47,17.7715757,1,1,1
166861,New Hampshire,5/2/2024 10:04,Wednesday,11:19:06,Snowy,Snowy,0,Urban,Overpass,Rollover,Motorcycle,Adult,4,3,33,6.176209309,8.946573297,520.8043184,8.111980897,0.802611731,82,25.73134726,1,1,0
166862,New York,16/2/2024 20:57,Monday,9:46:23,Rainy,Icy,0,Freeway,Intersection,Side collision,Bicycle,Young Adult,2,1,43,4.293414932,5.876380286,769.7963759,3.580897583,0.970551127,93,17.7715757,1,1,1
166863,Massachusetts,30/1/2024 17:52,Friday,5:14:11,Snowy,Snowy,1,Urban,Roundabout,Head-on collision,Car,Adult,3,2,61,5.364340918,0.928604053,771.3949503,7.615494333,0.67653711,26,18.50523822,1,1,0
166864,Alaska,18/2/2024 11:06,Tuesday,1:03:20,Rainy,Snowy,0,Street,Intersection,Rear-end collision,Car,Teenager,1,0,42,1.324535704,4.398056104,426.4452498,7.143244424,0.15405981,50,28.95740294,1,1,1
166865,Missouri,20/2/2024 9:28,Sunday,17:07:14,Snowy,Snowy,0,Freeway,Underpass,Head-on collision,Motorcycle,Adult,3,0,60,6.233011672,1.411082124,972.2056498,4.0338385,0.913297211,18,23.00025338,1,1,0
166866,Maryland,1/2/2024 10:30,Friday,14:41:47,Snowy,Wet,1,Freeway,Roundabout,Side collision,Car,Adult,5,0,48,6.611275516,8.08622656,391.9383655,5.005290554,0.729146418,79,27.77188718,1,1,0
166867,Illinois,10/2/2024 13:27,Wednesday,7:31:45,Stormy,Snowy,1,Freeway,Underpass,Side collision,Motorcycle,Young Adult,2,0,68,6.352628026,6.083564589,293.8039849,5.380053197,0.475402784,49,17.7715757,1,1,1
166868,Arkansas,15/2/2024 23:24,Wednesday,17:06:39,Stormy,Icy,0,Rural,Overpass,Rollover,Pedestrian,Adult,2,3,47,0.600144691,2.065017976,621.5585695,6.342979783,0.497809513,32,5.335786539,1,1,0
166869,Colorado,19/1/2024 11:55,Wednesday,10:27:18,Rainy,Muddy,1,Freeway,Crossroads,Head-on collision,Car,Adult,5,2,41,3.067167983,1.974424089,556.8205105,8.881009692,0.979880589,28,7.979558394,1,1,0
166870,Georgia,22/2/2024 6:46,Friday,11:33:26,Stormy,Dry,1,Street,Intersection,Cyclist involved,Pedestrian,Young Adult,4,1,68,9.836261375,5.693069051,702.8369789,4.346565803,0.908404142,93,13.33224319,1,0,1
166871,Texas,31/1/2024 1:41,Monday,9:42:55,Foggy,Wet,1,Urban,Overpass,Head-on collision,Truck,Teenager,2,0,50,8.204366767,0.892344182,941.1601825,8.524541017,0.149326617,97,22.43840041,1,1,1
166872,Louisiana,26/2/2024 13:27,Tuesday,7:35:04,Snowy,Snowy,1,Street,NA,Pedestrian involved,Motorcycle,Young Adult,5,3,65,1.116163584,3.982685037,950.0400491,3.741159649,0.992829142,49,10.04162108,1,1,1
166873,Texas,14/2/2024 8:17,Sunday,11:38:32,Snowy,Dry,1,Freeway,Intersection,Rear-end collision,Bicycle,Adult,5,3,52,9.309591105,7.280334819,656.0652895,4.357902916,0.328940498,3,29.81136184,1,0,0
166874,New Mexico,10/2/2024 20:53,Sunday,4:31:44,Sunny,Snowy,0,Street,Intersection,Run-off-road,Car,Adult,3,1,50,2.128242198,7.726555647,576.8884101,3.204018591,0.917210417,46,29.53986299,0,1,0
166875,Mississippi,5/1/2024 21:45,Sunday,9:53:03,Foggy,Icy,0,Rural,Intersection,Cyclist involved,Motorcycle,Young Adult,4,3,40,1.43443382,1.319413103,870.3119601,3.56386514,0.356979545,75,24.49968778,1,1,1
166876,Colorado,11/1/2024 22:29,Friday,22:31:16,Snowy,Snowy,1,Freeway,T-Junction,Cyclist involved,Pedestrian,Adult,3,2,43,4.936039093,0.516955291,188.4433243,6.882666625,0.193301225,79,17.73603997,1,1,0
166877,Delaware,7/1/2024 21:21,Sunday,6:11:56,Sunny,Snowy,0,Rural,Crossroads,Cyclist involved,Motorcycle,Adult,2,2,59,4.270962115,4.546924993,871.2308369,3.931668031,0.289020354,3,19.9836987,0,1,0
166878,North Dakota,14/1/2024 15:14,Tuesday,19:09:05,Foggy,Dry,0,Freeway,Overpass,Rear-end collision,Car,Senior,3,2,30,3.121894874,3.638004763,826.9785312,8.562521902,0.272743872,49,17.7715757,1,0,0
166879,Nebraska,18/2/2024 15:23,Thursday,17:40:20,Sunny,Muddy,0,Freeway,Roundabout,Cyclist involved,Truck,Adult,4,2,50,6.472273644,3.027989761,929.5557116,4.715695621,0.667122228,46,15.76225513,0,1,0
166880,Florida,10/2/2024 11:07,Wednesday,21:43:59,Foggy,Dry,0,Urban,Underpass,Run-off-road,Car,Senior,4,3,70,4.689944283,0.934106382,611.8578438,8.980313356,0.974484095,49,10.03572081,1,0,0
166881,Virginia,30/1/2024 16:30,Monday,20:46:15,Sunny,Snowy,1,Street,Intersection,Cyclist involved,Bicycle,Young Adult,1,1,57,9.859299699,7.03715057,517.7807638,8.348652654,0.113459622,44,13.83800138,0,1,1
166882,Minnesota,15/2/2024 13:03,Monday,19:17:51,Snowy,Snowy,0,Rural,NA,Side collision,Truck,Senior,4,2,59,8.564675466,7.869672782,662.3008291,3.704217432,0.461484773,49,26.65431966,1,1,0
166883,Virginia,30/1/2024 10:01,Tuesday,11:47:45,Foggy,Icy,0,Highway,Roundabout,Pedestrian involved,Car,Young Adult,2,0,70,2.822782856,5.0772133,369.11654,4.410036586,0.468725096,13,7.531353394,1,1,1
166884,Pennsylvania,5/2/2024 8:11,Sunday,0:34:09,Foggy,Icy,0,Freeway,T-Junction,Pedestrian involved,Pedestrian,Senior,2,2,45,2.083039993,0.201651679,822.0008964,7.705167856,0.332630793,41,17.09826454,1,1,0
166885,New Hampshire,10/1/2024 0:51,Wednesday,15:17:48,Rainy,Snowy,0,Highway,Roundabout,Side collision,Bicycle,Teenager,2,0,67,3.56699122,1.093175583,742.4997483,NA,0.634040423,93,29.87629572,1,1,1
166886,Utah,15/2/2024 19:09,Friday,10:53:39,Stormy,Snowy,1,Highway,Intersection,Side collision,Motorcycle,Adult,4,3,37,9.282030093,1.510526126,323.1468095,7.332852966,0.700719835,20,14.85951033,1,1,0
